_id,name,card_class,hero_name,hero_id,series_name,card_number,effect_text,flavor_text,illustrator,picture_url,file_name,card_type[0],reactions[0],reactions[1],reactions[2],card_tags[0],card_tags[1],enthusiasm,second_effect_text,created_on.year,created_on.month,created_on.day,created_on.time,created_on.full_time,updated_on.year,updated_on.month,updated_on.day,updated_on.time,updated_on.full_time,alpha,beta,extra_effects[0],extra_effects[1],extra_effects[2]
643f5a7b2e72274cabf639ed,Bull in a China Shop,,,RF1,Red Fist//Tech//Brawler,1083,"Draw 3 cards, then discard 1 card from your hand.",,gmoshiro,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl06rfe.jpg,i1pl06rfe,1007,,,,1005,,0,"<Trigger> During the Start Phase or during a player’s turn, each time a card(s) is discarded from your hand or String this round, deal 1 damage to a random foe and discard 1 Item in their Active Pluck.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:18,2024-01-18T00:18:42.617Z,,,1001,,
643f5ae22e72274cabf639f7,Peaceful Meditation,,,RF1,Red Fist//Tech//Mystic//Relaxation,1084,This Comeback counts as a Power card in your String (this does not count towards String size).,,gmoshiro,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb6rf.jpg,i1cb6rf,1008,,,,1000,,0,"<Trigger> Draw 3 cards, then discard 1 card from your hand.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,2,4,21:05,2024-02-04T21:05:30.582Z,,,1002,,
643f5d4f2e72274cabf63ac7,Reunion,,,GEN,Magic//Quest//Future,1127,"<Trigger> During a foe’s turn, discard up to 2 cards from your hand/String; heal 1 HP for each card discarded.",,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb19g.jpg,i1cb19g,1008,,,,1000,,0,<Critical> Add 1 Staunch card and 1 Power card from the discard pile to your hand.,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:09,2024-01-18T00:09:43.230Z,,,1001,1002,
643f5dcc2e72274cabf63ace,Strength Training Manual,,,GEN,Development,1118,<Limited> This Item counts as a Power card in your String this round (this does not count towards String size).,,prusin_senpai,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg6i.jpg,i1plg6i,1006,,,,1004,,0,"Discard this Item; pull 1 Power card (add the card from the Main deck to your hand, then shuffle the Main deck).",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:52,2024-01-18T00:52:22.794Z,,,1003,,
643f5e5d2e72274cabf63ad9,First Aid Kit,,,GEN,Development,1117,<Limited> This Item counts as a Staunch card in your String this round (this does not count towards String size).,,prusin_senpai,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg5i.jpg,i1plg5i,1006,,,,1004,,0,"Discard this Item; pull 1 Staunch card (add the card from the Main deck to your hand, then shuffle the Main deck).",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:52,2024-01-18T00:52:18.644Z,,,1003,,
643f612e2e72274cabf63b46,“More Training!”,,,BGA,Battle Girl Alice//Magic//Brawler//Call,1090,"<Trigger> During the Start Phase or during a foe's turn, your Fighter heals 1 HP (that card is revealed).",,mo.moan,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb8bga.jpg,i1cb8bga,1008,,,,1000,,0,"<C.Trigger> During the Start Phase or during a foe's turn, your Fighter gains Counter 1 (that card is revealed).",2023,6,25,18:44,2023-06-25T18:44:06.985000,2023,12,19,02:13,2023-12-19T02:13:04.026Z,,,1001,1002,
643f61972e72274cabf63b4d,“Battle Greaves!”,,,BGA,Battle Girl Alice//Magic//Brawler//Call,1088,"<Trigger> During a foe's turn, damage dealt to you is treated as normal damage until the end of the round.",,mo.moan,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl08bgai.jpg,i1pl08bgai,1006,,,,1004,1006,0,"Once per foe's turn, if your String has a defending Power or Brawler Fighter(s) and you are dealt damage, reduce that damage by 1.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,22,17:04,2024-01-22T17:04:49.106Z,,,1001,1003,
643f61e22e72274cabf63b54,Menacing Cuteness,,,BGA,Battle Girl Alice//Magic//Brawler,1089,Provoke 1 Move or Ending. Foes can not use Trigger effects or reactions in response to the effects and reactions of your Fighter(s) this round.,,mo.moan,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl08bgae.jpg,i1pl08bgae,1007,,,,1005,1003,0,"<Trigger> If your Fighter defends, cancel all non-damaging effect(s) of card(s) of all foes' cards(s) until the end of this turn.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:03,2024-01-18T00:03:56.077Z,,,1001,,
644004b62e72274cabf63bdd,Clustering Transformation!,Unity,,H01,Hive//Tech//Nature//Transformation,1038,Discard this Aura in your String; draw 3 cards.,,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b2ha.jpg,i1b2ha,1002,,,,1001,1007,0,"<Trigger> During the Start Phase, discard this Aura in your String; return 1 Pluck from the discard pile to the top of your Pluck deck.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,29,02:43,2024-01-29T02:43:59.131Z,,,1001,,
644005292e72274cabf63be4,Collection Swarm!!,Unity,,H01,Hive//Tech//Nature,1039,Deal 3 damage to a foe and take 1 of their Active Pluck. Return the Pluck to its owner during the End Phase or when this card is removed from your String.,,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b2hm.jpg,i1b2hm,1003,,,,1001,1007,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,2,27,15:35,2024-02-27T15:35:34.863Z,,,,,
644005a42e72274cabf63beb,Stinger Tornado!!!,Unity,,H01,Hive//Tech//Nature,1040,<Target> 2 foes on your right.//<1-5> Deal 2 damage.//<6-11> Deal 3 piercing damage.//<12+> Deal 3 piercing damage. Reset 1 Item (you can resolve the effects of 1 Item in your Reserve one more time).,,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b2he.jpg,i1b2he,1004,,,,1001,1002,10,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,2,28,02:56,2024-02-28T02:56:35.370Z,,,,,
6440061d2e72274cabf63bf8,Self Replicating Mechanical Bees,,,H01,Hive//Tech//Nature,1094,<Limited> Deal 1 piercing damage to a foe.,,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl10hi.jpg,i1pl10hi,1006,,,,1004,1006,0,"<Trigger> If you draw a card(s) or gains Pluck(s), heal 1 HP.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:04,2024-01-18T00:04:35.698Z,,,1003,1001,
644006842e72274cabf63bff,Bug in a Cup,,,H01,Hive//Tech//Nature,1095,"<Trigger> If a foe adds a card(s) to their hand or face-up to their String, discard 1 Item in your Active Pluck; add that card (max of 1) to your String instead and they draw 2 cards. Discard the added card during the End Phase or when this Event is removed from your Active Pluck.",,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl10he.jpg,i1pl10he,1007,,,,1005,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:04,2024-01-18T00:04:27.947Z,,,1001,,
644006d82e72274cabf63c06,Robbing,,,H01,Hive//Tech//Nature,1096,"Draw 2 cards, then 2 random foes draw 1 card.",,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb10h.jpg,i1cb10h,1008,,,,1000,,0,"<Critical> Take 1 Pluck from a foe, then they draw 2 cards. Discard the Pluck at the end of your turn or when this Comeback is removed from your Active Pluck.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:04,2024-01-18T00:04:42.898Z,,,1002,,
644008fb2e72274cabf63cd6,Personal Pocket Dimension!,Unity,,HS1,Warp Family//Cosmic//Psychic//Support,1042,Resolve 1 of the following effects for each Item in your Active Pluck or for each different class in your String://1+: Draw 1 Pluck.//2+: Add the top card of the Main deck pile to your String.//3+: Add 1 Move from the discard pile to your String.,,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b3hsa.jpg,i1b3hsa,1002,,,,1001,1007,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,29,02:44,2024-01-29T02:44:44.089Z,,,,,
644009582e72274cabf63cdd,"""...And The Kitchen Sink!!""",Unity,,HS1,Warp Family//Cosmic//Psychic//Call,1043,"Deal 2 damage to a foe. If your Reserve has 4 or more Items, deal 2 additional damage.",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b3hsm.jpg,i1b3hsm,1003,,,,1001,1007,0,"<Trigger> During the Start Phase, discard this Move in your String; draw 1 Pluck.",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,29,02:44,2024-01-29T02:44:56.818Z,,,1001,,
644009d32e72274cabf63ce4,Super Heavyweight Drop!!!,Unity,,HS1,Warp Family//Cosmic//Psychic//Support,1044,"<Target> Foe of your choice.//If your String has have a Canny card(s), Focus plus 3.//<1-5> Deal 3 damage. You both Pull 1 Item.//<6-11> Deal 4 damage. Pull 1 Item and they draw 1 Pluck.//<12+> Deal 5 damage. Pull 1 Item or add 1 Item from the discard pile to your Reserve.",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b3hse.jpg,i1b3hse,1004,,,,1001,1002,9,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,2,1,01:01,2024-02-01T01:01:46.809Z,,,,,
64400a342e72274cabf63ceb,Infinite Storage Space,,,HS1,Warp Family//Cosmic//Psychic//Support,1097,<Limited> Draw 1 Pluck.,,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl11hsi.jpg,i1pl11hsi,1006,,,,1004,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2023,12,27,02:42,2023-12-27T02:42:38.384Z,,,1003,,
64400a8f2e72274cabf63cf2,“Port!”,,,HS1,Warp Family//Cosmic//Psychic//Call,1098,"Pull 1 Warp Family or Canny card (add the card from the Main deck to your hand, then shuffle the Main deck). Add 1 random Warp Family or Canny card from your hand to your String.",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl11hse.jpg,i1pl11hse,1007,,,,1005,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:24,2024-01-18T00:24:41.857Z,,,,,
64400ae72e72274cabf63cf9,Entering the Inventory,,,HS1,Warp Family//Cosmic//Psychic//Support,1099,"Discard 1 card from your hand, then unfurl 2 Pluck. Add 1 Pluck to your Reserve and discard the other unfurled Pluck.",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb11hs.jpg,i1cb11hs,1008,,,,1000,,0,"<Critical> Draw 1 card and pull 1 Item (add the Item from the Pluck deck to your Reserve, then shuffle the Pluck deck).",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:08,2024-01-18T00:08:33.592Z,,,1002,,
64400c802e72274cabf63daf,An Opening to Their Blindspot,,,P01,Warp Family//Cosmic//Psychic//Tactical,1106,<Limited> Deal 1 bypassing damage to a foe.,,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl14pi.jpg,i1pl14pi,1006,,,,1004,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2023,12,27,02:43,2023-12-27T02:43:10.759Z,,,1003,,
64400cda2e72274cabf63db6,“Hammer!”,,,P01,Warp Family//Cosmic//Psychic//Call,1107,"Pull 1 Warp Family or Unity card (add the card from the Main deck to your hand, then shuffle the Main deck). Add 1 random Warp Family or Unity card from your hand to your String.",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl14pe.jpg,i1pl14pe,1007,,,,1005,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:27,2024-01-18T00:27:21.128Z,,,,,
64400d4c2e72274cabf63dbd,Backdoor Exit,,,P01,Warp Family//Cosmic//Psychic//Tactical,1108,"<Trigger> If a card(s) in your String is discarded, return that card to your hand instead (max of 1). ",,Undeadsushii,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb14p.jpg,i1cb14p,1008,,,,1000,,0,<Critical> Discard 1 card from 2 random foes' hands.,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,3,4,21:29,2024-03-04T21:29:54.843Z,,,1001,1002,
644010532e72274cabf63e2a,Swiss Army Knife,,,GEN,Development,1119,<Limited> This Item counts as a Unity card in your String this round (this does not count towards String size).,,prusin_senpai,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg7i.jpg,i1plg7i,1006,,,,1004,,0,"Discard this Item; pull 1 Unity card (add the card from the Main deck to your hand, then shuffle the Main deck).",2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:51,2024-01-18T00:51:49.154Z,,,1003,,
6440132e2e72274cabf63e51,Surprise Appearance,,,GEN,Cosmic//Psychic//Quest//Future,1121,"Unfurl 3 cards; add 2 cards to your hand and discard the other unfurled card, then apply the following effects based on the classes of the added cards (you can only apply each effect once)://<Power> Focus plus 3 (add 3 to your Focus).//<Unity> Return 1 Aura or 1 Move from the discard pile to the top of the Main deck.//<Canny> Deal 2 bypassing damage to a foe.",,mvthwus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg3e.jpg,i1plg3e,1007,,,,1005,,0,,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,29,05:27,2024-01-29T05:27:01.802Z,,,,,
644015702e72274cabf63e6e,The Next Project,,,GEN,Tech//Brawler//Future,1128,Discard 1 Item in a foe’s Active Pluck.,,NightWong,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1cb20g.jpg,i1cb20g,1008,,,,1000,,0,<Critical> Add 1 Item from the discard pile to your Reserve.,2023,6,25,18:44,2023-06-25T18:44:06.985000,2024,1,18,00:10,2024-01-18T00:10:13.815Z,,,1002,,
6440bfa92e72274cabf64017,Hive,Unity,,H01,Hive//Tech//Nature,1037,"Draw 1 Pluck and reveal it; apply the following effects based on the Pluck revealed://<Item>  Add 1 Move or MAX VARIABLE as a Move from your hand to your String.//<Event> Reset 1 Item.//<Comeback> Add 1 Aura, Move or MAX VARIABLE from the discard pile to your hand.",,layonsin.art,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1b2hf.jpg,i1b2hf,1001,1002,1002,,1001,1007,0,,2023,6,25,18:09,2023-06-25T18:09:54.986000,2024,2,4,20:18,2024-02-04T20:18:56.788Z,,,,,
6521fbedca1ea2f2570a9161,Chakras Aligned,,,GEN,Mystic//Quest//Relaxation,1123,Return 8 Mystic cards/Pluck from their respective discard piles to the bottom of your Main deck/Pluck deck in any order; all Mystic cards in your String gain damage plus 1 this round (those cards deal 1 additional damage at the end of their resolutions).,,gogorenascence,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg9e.jpg,i1plg9e.jpg,1007,,,,1005,,,,2023,10,8,00:46,2023-10-08T00:46:37.375000,2024,1,18,00:39,2024-01-18T00:39:08.146Z,,,,,
6522ea395e4e9f1d586eeee2,Lucky Punch,,,GEN,Fortune//Brawler,1124,"Discard 7 Pluck in your Reserve; deal 5 true, piercing damage to a foe.",,prusin_senpai,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg10e.jpg,i1plg10e.jpg,1007,,,,1005,1003,,,2023,10,8,17:43,2023-10-08T17:43:21.795000,2024,1,18,00:38,2024-01-18T00:38:52.245Z,,,,,
653ec5e3df8f49911bb60b71,Overclock and Overload,,,GEN,Tech//Energy,1133,Add 1 card from the discard pile to your hand.\nAll Tech and Energy cards in your String gain damage plus 1 (those cards deal 1 additional damage at the end of their resolutions). Take 1 damage 1 each time you resolve a card.,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg11e.jpg,i1plg11e.jpg,1007,,,,1005,,,,2023,10,29,20:51,2023-10-29T20:51:47.203000,2024,1,18,00:46,2024-01-18T00:46:30.244Z,,,,,
65441f13aaa5c55e3a24ab1f,Roar of Nature,,,GEN,Nature//Call,1134,"If your String has 3 or more Nature cards, resolve this card as if you were at critical HP (quick effect).",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg12e.jpg,i1plg12e.jpg,1007,,,,1005,,,"<C.Trigger> When a card or Pluck is resolving, cancel the non-damaging effects of the resolving card or Pluck. Nature Moves and Endings gain damage plus 1 this round.",2023,11,2,22:13,2023-11-02T22:13:39.951000,2024,1,18,00:46,2024-01-18T00:46:53.184Z,,,1001,1002,
654431fdaaa5c55e3a24ab60,Miraculous Transformation,,,GEN,Transformation//Fortune//Magic//Brawler,1137,"If you are targeted for 4 or more damage, resolve this Comeback as if you were at critical HP (quick effect).",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg13cb.jpg,i1plg13cb.jpg,1008,,,,1000,,,"<C.Trigger> If you targeted for damage, add 1 Transformation card from your hand or discard pile to your String, then resolve its main effect.",2023,11,2,23:34,2023-11-02T23:34:21.259000,2024,1,18,00:47,2024-01-18T00:47:13.714Z,,,1001,1002,
6549c51bd1e4918fc3f51dce,A.A.A. Power Dampener Unit,,,GEN,Tech//Tactical//Support,1129,"<Limited> Place up to 3 cards from your hand under this Item (if this Item is removed from your Active Pluck, the placed cards are discarded).",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg14i.jpg,i1plg14i.jpg,1006,,,,1004,,,"All Cosmic, Magic and Mystic cards take 1 damage and gain damage minus 1 when they are revealed.//Discard 1 of this Item's placed card during each End Phase or discard this Item.",2023,11,7,05:03,2023-11-07T05:03:23.676000,2024,1,18,00:51,2024-01-18T00:51:15.654Z,,,1003,,
6549c626d1e4918fc3f51ddf,Star Map,,,GEN,Cosmic//Mystic//Fortune,1130,Discard this Item and 1 unresolved card in your String; damage dealt by 1 Cosmic or Mystic Move in your String is treated as bypassing damage. ,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg15i.jpg,i1plg15i.jpg,1006,,,,1004,1005,,"<Trigger> During the Start Phase, if your hand/String has 7 or more Cosmic/Mystic cards, return this Item to your Active Pluck. ",2023,11,7,05:07,2023-11-07T05:07:50.499000,2024,1,18,00:54,2024-01-18T00:54:42.903Z,,,1001,,
6549c802d1e4918fc3f51df0,Adaptive Battle Sense,,,GEN,Brawler//Tactical//Tech,1138,Add 1 Brawler or Tactical card from the discard pile to your hand. Provoke 1 Move (1 select foe must resolve their Move this round with you as one of the applicable targets).,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg16cb.jpg,i1plg16cb.jpg,1008,,,,1000,,,"<C.Trigger> If you targeted for damage, your Brawler or Tactical Fighter gains Redirect 1 (that card is revealed).",2023,11,7,05:15,2023-11-07T05:15:46.977000,2024,1,18,00:03,2024-01-18T00:03:14.568Z,,,1001,1002,
654bad4e48ad43a85cf651e3,The Entry Hidden in the Mist,,,GEN,Magic//Fortune//Quest,1131,"All Magic Auras and Moves gain damage plus 1. If your String has no Magic cards, discard this Item.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg17i.jpg,i1plg17i.jpg,1006,,,,1004,1005,,"<Trigger> During the Start Phase, if your hand/String has 7 or more Magic cards, add this Item from your discard pile to your Active Pluck.",2023,11,8,15:46,2023-11-08T15:46:22.671000,2024,1,18,00:56,2024-01-18T00:56:26.334Z,,,1001,,
654bc64d48ad43a85cf65268,Genetic Capture Device ,,,GEN,Altered//Nature//Tech,1132,<Limited> Place 1 Altered Fighter or Aura from your hand under this Item.,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg18i.jpg,i1plg18i.jpg,1006,,,,1004,,,"When this Item is removed from your Active Pluck, add this Item's placed card(s) to your String.",2023,11,8,17:33,2023-11-08T17:33:01.524000,2024,1,18,00:50,2024-01-18T00:50:31.643Z,,,1003,,
654c2efd48ad43a85cf6532d,Mind Over Matter,,,GEN,Psychic//Energy,1139,"If your String has a Psychic card(s), return 1 Active Item in a player's Reserve to the top of their Pluck deck.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg19cb.jpg,i1plg19cb.jpg,1008,,,,1000,,,"<C.Trigger> When a Item is resolving, if your String has a Psychic card(s), cancel the non-damaging effects of the resolving Item and send it to the discard pile.",2023,11,9,00:59,2023-11-09T00:59:41.949000,2024,1,18,00:55,2024-01-18T00:55:02.573Z,,,1002,,
654c2f9f48ad43a85cf65336,Packing for the Next Trip,,,GEN,Quest//Relaxation,1140,Add 1 to your next Focus roll for each Quest/Relaxation card/Pluck you resolve this turn (max of 4).,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg20cb.jpg,i1plg20cb.jpg,1008,,,,1000,,,"<Trigger> During the End Phase, if your hand has no cards, draw 1 card for each Quest/Relaxation card/Pluck you discard for End Phase maintenance (max of 4).",2023,11,9,01:02,2023-11-09T01:02:23.581000,2023,11,10,19:35,2023-11-10T19:35:42.089Z,,,1001,1002,
65558df278c7471fd33714cb,Synergy Boost!,,,GEN,Support//Team//Brawler//Tactical,1135,"If your String has 2 or more Support/Team cards, all non-Support/Team cards in your String gain damage plus 1 and deal true damage.",,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg21e.jpg,i1plg21e.jpg,1007,,,,1005,,,,2023,11,16,03:35,2023-11-16T03:35:14.284000,2024,1,18,00:53,2024-01-18T00:53:42.604Z,,,,,
6557a428213995376071e6cb,Recoil,Power,,R01,Recoil//Energy//Brawler//Support,1145,"If this card has damage token(s), deal 3 damage to your strongest foe.",,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1r5rf.jpg,i1r5rf.jpg,1001,1003,,,1001,1007,,"<Trigger> During the Start Phase or during a foe's turn, each time you or this card would take damage this round, Focus plus 1 and 1 random card in your String gains damage plus 1.",2023,11,17,17:34,2023-11-17T17:34:32.497000,2024,1,29,02:58,2024-01-29T02:58:43.388Z,,,1001,,
6557a7b5213995376071e6d4,Kinetic Absorption!,Power,,R01,Recoil//Energy//Brawler//Support,1146,Draw 1 card for each damage token on this card (max of 2).,,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1r5ra.jpg,i1r5ra.jpg,1002,1002,1002,,1001,1007,,"<Trigger> When you would take damage, place 2 of the damage tokens on this Aura in your String instead and resolve this Aura's reaction.",2023,11,17,17:49,2023-11-17T17:49:41.050000,2024,1,29,02:58,2024-01-29T02:58:56.518Z,,,1001,,
6557a86c213995376071e6e5,Inertian Fist!!,Power,,R01,Recoil//Energy//Brawler//Support,1147,Deal 1 piercing damage to a foe for each damage token on your defending Fighter or 1 Energy card in your String.,,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1r5rm.jpg,i1r5rm.jpg,1003,,,,1001,1007,,"<Trigger> When you resolve a Trigger effect, resolve the main effect of 1 Power card or Energy card in your String.",2023,11,17,17:52,2023-11-17T17:52:44.742000,2024,1,29,02:59,2024-01-29T02:59:07.997Z,,,1001,1002,
6557a94a213995376071e6ee,"""Unleash Your Power!!!""",Power,,R01,Recoil//Energy//Brawler//Call,1148,"Target: All foes.//<1-5> Deal 2 true damage.//<6-11> Deal 2 true, piercing damage.//<12+>Deal 1 true, piercing damage for each damage token on 1 card in your String.",,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1r5re.jpg,i1r5re.jpg,1004,,,,1001,1002,7,,2023,11,17,17:56,2023-11-17T17:56:26.248000,2024,2,27,16:08,2024-02-27T16:08:55.246Z,,,,,
6557ba77213995376071e730,The Last One Standing,,,R01,Recoil//Energy//Brawler//Support,1161,"<C.Trigger> During a player's turn, Provoke All Moves (all foes must resolve their Move this round with you as one of the applicable targets). If the only Fighter in your String is Power or Energy, damage you take this round is reduced by 1 and your Fighter gains Endure 1 (that Fighter is revealed).",,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl18re.jpg,i1pl18re.jpg,1007,,,,1005,,,,2023,11,17,19:09,2023-11-17T19:09:43.352000,2024,1,18,00:37,2024-01-18T00:37:08.816Z,,,1001,1002,
655805fd213995376071ebe5,Bio-Electric Aura,,,R01,Recoil//Energy//Brawler//Support,1160,"<Trigger> If you are targeted for 3 or more damage, discard this Item; reduce that damage by 1 and add 1 Energy Aura from your hand to your String.",,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl18ri.jpg,i1pl18ri.jpg,1006,,,,1004,,,,2023,11,18,00:31,2023-11-18T00:31:57.439000,2024,1,18,00:37,2024-01-18T00:37:04.226Z,,,1001,,
655a45d616fc04a6626deaa1,Right Back Up!,,,R01,Recoil//Energy//Brawler//Support,1162,Take 2 damage; Focus plus 2 (add 2 to your Focus).,,Znttus,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl18rcb.jpg,i1pl18rcb.jpg,1008,,,,1000,,,"<C.Trigger> If a card in your String is discarded, add that card from the discard pile to your String and place 4 damage tokens on (you can not defend with the added card).",2023,11,19,17:28,2023-11-19T17:28:54.250000,2024,1,18,00:53,2024-01-18T00:53:18.184Z,,,1001,1002,
656f45446d049e2cda0ade07,Rainbow Scatter,,,GEN,Energy//Nature//Psychic//Team,1136,Discard 1 card from your hand or String; deal 1 piercing damage to a foe. You can resolve this effect again (no limit) if you discard a card from your String with a class different to the cards already discarded for this effect each time. ,,TBD,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1plg22e.jpg,i1plg22e.jpg,1007,,,,1005,,,,2023,12,5,15:44,2023-12-05T15:44:04.505000,2024,2,27,15:36,2024-02-27T15:36:39.133Z,,,,,
6574f2191a08f1b65d03f1c4,Shinobi Art of Substitution!,Canny,,FBW,Fog Palace//Magic//Tactical//Transformation,1154,Discard 1 unresolved card in your String; add 1 card of the same type from your hand to your String and place original card's damage tokens on the added card. ,,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1p5fa.jpg,i1p5fa.jpg,1002,,,,1001,1007,,"<Trigger> If you are targeted by a foe's card, resolve this card's main effect and you are unaffected by all non-damaging effects of cards targeting you this turn.",2023,12,9,23:02,2023-12-09T23:02:49.049000,2024,2,19,06:05,2024-02-19T06:05:54.921Z,,,1001,,
6574f2ac1a08f1b65d03f1cd,Secret Sword!!,Canny,,FBW,Fog Palace//Magic//Tactical,1155,Deal 3 damage to a foe and Provoke 1 Move.,,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1p5fm.jpg,i1p5fm.jpg,1003,,,,1001,1007,,"<Trigger> If this card is discarded from your String, deal 2 damage to a foe. If this card was discarded by a foe's card effect, deal 3 piercing damage instead.",2023,12,9,23:05,2023-12-09T23:05:16.928000,2024,2,19,02:05,2024-02-19T02:05:07.863Z,,,1001,,
6574f37f1a08f1b65d03f1d6,Strength Returning Mantra,,,FBW,Fog Palace//Magic//Mystic//Call,1168,"<Trigger> If a card(s) in your String is discarded, Focus plus 2 (add 2 to your Focus).",,Ham West,https://compressedplaymakercards.s3.us-west-1.amazonaws.com/i1pl20fcb.jpg,i1pl20fcb.jpg,1008,,,,,,,"<Trigger> If a card(s) or Pluck(s) is discarded from your hand/String/Active Pluck, the next card in your String gains damage plus 1.",2023,12,9,23:08,2023-12-09T23:08:47.609000,2024,2,21,01:27,2024-02-21T01:27:06.889Z,,,1001,1002,
